# Wavelength, Reflectances
397.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.041368 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.091204 0.000000 0.000000 0.000000 0.000000 0.302004 0.076042 0.150251 0.195519 0.324111 0.098304 0.117500
400.000000 0.031648 0.039870 0.034235 0.035598 0.042957 0.055453 0.033670 0.028249 0.040822 0.041295 0.027618 0.050477 0.034736 0.029978 0.067574 0.056638 0.051648 0.044637 0.048771 0.078896 0.049284 0.043840 0.058919 0.091527 0.050317 0.088989 0.099955 0.069434 0.302737 0.085025 0.162190 0.204443 0.331305 0.099336 0.117300
403.000000 0.030483 0.045933 0.034582 0.036811 0.047034 0.050784 0.035825 0.028509 0.039658 0.041357 0.030145 0.046444 0.032620 0.032013 0.066591 0.063180 0.054004 0.046069 0.055384 0.083892 0.052576 0.047994 0.059334 0.092211 0.051389 0.088822 0.096872 0.072693 0.307721 0.089836 0.165509 0.203497 0.327828 0.100187 0.117100
406.000000 0.030255 0.049405 0.035031 0.037711 0.049143 0.047382 0.036547 0.029267 0.039200 0.041482 0.031761 0.043761 0.031876 0.033523 0.065861 0.067048 0.055913 0.048214 0.059717 0.089512 0.055079 0.051705 0.060032 0.093038 0.052541 0.088536 0.095828 0.075595 0.308532 0.095585 0.174025 0.205834 0.328838 0.101056 0.116500
409.000000 0.032855 0.048332 0.035277 0.038835 0.048814 0.044963 0.035470 0.030786 0.038905 0.041582 0.032265 0.042070 0.032912 0.034334 0.065845 0.066179 0.057621 0.051617 0.060768 0.096485 0.056476 0.054659 0.061108 0.093996 0.054125 0.087183 0.097058 0.077722 0.311415 0.103971 0.181022 0.208252 0.330583 0.102228 0.115500
412.000000 0.032978 0.047604 0.035812 0.039486 0.046917 0.045477 0.033099 0.032579 0.040107 0.041728 0.032226 0.042779 0.034615 0.034136 0.066062 0.065179 0.057867 0.054908 0.061259 0.103299 0.057010 0.057526 0.061591 0.094971 0.055278 0.086972 0.099184 0.078953 0.313184 0.110717 0.188899 0.210948 0.331423 0.103387 0.114900
415.000000 0.032234 0.049814 0.036826 0.040361 0.047415 0.044625 0.033497 0.032482 0.039808 0.042015 0.031137 0.042920 0.035229 0.036745 0.066275 0.067793 0.057866 0.057284 0.064693 0.110646 0.060278 0.059205 0.061064 0.096059 0.056635 0.088256 0.100474 0.081940 0.314833 0.120297 0.195730 0.212801 0.332429 0.104576 0.114400
418.000000 0.032633 0.050805 0.037019 0.041682 0.048825 0.044955 0.035841 0.033261 0.039546 0.042398 0.033988 0.043360 0.036134 0.038379 0.068285 0.069113 0.059791 0.060546 0.069819 0.118508 0.064402 0.062441 0.061206 0.097173 0.059698 0.088516 0.100448 0.082078 0.314416 0.129376 0.203105 0.213393 0.332186 0.105858 0.113900
420.000000 0.033466 0.051308 0.036967 0.041954 0.050015 0.044995 0.036946 0.034306 0.039643 0.042631 0.036415 0.043765 0.037840 0.037939 0.069244 0.069814 0.060844 0.063505 0.073668 0.123756 0.066599 0.064395 0.061645 0.097889 0.061753 0.088984 0.101320 0.082246 0.315561 0.134806 0.207386 0.215510 0.331457 0.106775 0.113600
423.000000 0.033710 0.051102 0.037615 0.040793 0.051146 0.045212 0.037372 0.035898 0.040456 0.042907 0.037275 0.044883 0.040097 0.038590 0.068898 0.070296 0.062374 0.066298 0.077209 0.130948 0.069241 0.068182 0.063674 0.098848 0.062083 0.090162 0.103127 0.084211 0.317048 0.142370 0.212472 0.217579 0.332704 0.108175 0.112900
426.000000 0.033419 0.051248 0.039060 0.040685 0.051783 0.045612 0.036723 0.036339 0.039863 0.043106 0.036824 0.044520 0.041245 0.038214 0.068325 0.069529 0.062999 0.067496 0.079517 0.137042 0.070709 0.069585 0.063920 0.099558 0.061732 0.089789 0.103159 0.084424 0.318005 0.150223 0.220218 0.219627 0.331135 0.109701 0.112400
429.000000 0.034172 0.051624 0.041273 0.040912 0.051029 0.045384 0.035717 0.037043 0.039531 0.043182 0.037406 0.043366 0.043452 0.038926 0.068573 0.069167 0.064351 0.068926 0.080624 0.142878 0.072538 0.069949 0.063541 0.100051 0.062806 0.089377 0.104884 0.084203 0.318714 0.157226 0.227258 0.221857 0.333151 0.111361 0.111900
432.000000 0.034967 0.052200 0.040979 0.041974 0.050815 0.045340 0.035278 0.036454 0.039114 0.043299 0.038393 0.042946 0.044651 0.037793 0.068381 0.069868 0.064656 0.072068 0.081808 0.147552 0.073804 0.070255 0.062720 0.100408 0.063837 0.088390 0.106005 0.082247 0.319470 0.165483 0.235807 0.223811 0.334714 0.113132 0.111300
435.000000 0.033970 0.053064 0.040254 0.041285 0.050988 0.045460 0.035370 0.037108 0.039649 0.043413 0.037033 0.043289 0.044822 0.037781 0.067243 0.071208 0.063715 0.073500 0.083878 0.151667 0.075116 0.071876 0.062373 0.100749 0.063238 0.088600 0.106261 0.082474 0.320247 0.173280 0.242129 0.225427 0.337439 0.114862 0.110700
438.000000 0.033531 0.054149 0.039801 0.040519 0.051430 0.046920 0.035621 0.038374 0.040217 0.043530 0.036700 0.044406 0.045386 0.038660 0.067266 0.071997 0.062694 0.074330 0.085815 0.156457 0.076819 0.074322 0.062980 0.101096 0.063279 0.089572 0.105575 0.083301 0.321083 0.180332 0.249266 0.228461 0.340684 0.116683 0.110100
441.000000 0.033743 0.053728 0.039930 0.040619 0.052478 0.047013 0.036331 0.039482 0.040762 0.043655 0.036736 0.044568 0.045665 0.039723 0.068225 0.072404 0.063331 0.075649 0.089067 0.160101 0.079187 0.076785 0.064132 0.101544 0.064140 0.090528 0.105277 0.084485 0.321551 0.187786 0.254682 0.229482 0.344051 0.118404 0.109500
444.000000 0.034531 0.053376 0.039964 0.041617 0.053364 0.047323 0.037055 0.039477 0.040284 0.043844 0.037750 0.044733 0.046780 0.040318 0.069603 0.072946 0.064431 0.077963 0.091985 0.164296 0.081578 0.078632 0.064707 0.102197 0.065718 0.090812 0.106765 0.085306 0.323601 0.195798 0.262337 0.232006 0.348256 0.120041 0.109000
446.000000 0.035307 0.053202 0.039711 0.042305 0.053693 0.047490 0.037392 0.039797 0.040393 0.044005 0.038231 0.044392 0.046442 0.040656 0.070358 0.072735 0.064795 0.080031 0.093436 0.166832 0.082721 0.080054 0.065497 0.102736 0.066974 0.091030 0.107800 0.085797 0.323163 0.200623 0.267192 0.233952 0.351191 0.121105 0.108600
449.000000 0.035110 0.053701 0.040175 0.042141 0.053543 0.047404 0.037342 0.040072 0.041038 0.044270 0.037792 0.043351 0.047450 0.039945 0.070469 0.073537 0.065267 0.082059 0.094941 0.170220 0.084276 0.081804 0.066709 0.103666 0.067811 0.090966 0.110423 0.086382 0.324491 0.208616 0.272988 0.235277 0.357041 0.122542 0.108100
452.000000 0.033683 0.053925 0.040188 0.042421 0.053688 0.047777 0.037578 0.040387 0.042169 0.044511 0.038371 0.043433 0.048108 0.039537 0.069720 0.074407 0.065845 0.083487 0.096699 0.173729 0.086154 0.083058 0.069078 0.104518 0.069381 0.092384 0.112167 0.086859 0.325631 0.215793 0.280985 0.238451 0.363665 0.123839 0.107600
455.000000 0.033690 0.053276 0.040986 0.042885 0.054480 0.047569 0.038591 0.040256 0.041499 0.044692 0.039130 0.043276 0.048425 0.039237 0.070919 0.075135 0.067227 0.084910 0.099380 0.176373 0.088265 0.084043 0.069659 0.105107 0.070754 0.093085 0.113130 0.087489 0.326151 0.223647 0.287242 0.241165 0.368735 0.124954 0.107100
458.000000 0.034064 0.053507 0.041023 0.042860 0.054677 0.047907 0.039005 0.040660 0.040870 0.044783 0.039562 0.043841 0.048520 0.039075 0.071234 0.075747 0.067955 0.086043 0.100948 0.178634 0.089398 0.085150 0.069514 0.105342 0.071819 0.092822 0.113935 0.087914 0.327398 0.230437 0.294063 0.242517 0.376212 0.125991 0.106700
461.000000 0.035058 0.053434 0.040682 0.043148 0.054662 0.048266 0.038975 0.041117 0.040496 0.044791 0.039152 0.043695 0.048331 0.039214 0.071706 0.075180 0.067704 0.087343 0.101506 0.179998 0.089793 0.085554 0.069097 0.105258 0.071638 0.092722 0.113964 0.087801 0.329094 0.236570 0.300276 0.245087 0.384638 0.126880 0.106300
464.000000 0.034987 0.053692 0.040408 0.043207 0.054873 0.048207 0.039084 0.041237 0.040508 0.044713 0.038138 0.043500 0.048123 0.039287 0.071320 0.075468 0.067318 0.087651 0.101963 0.181235 0.090216 0.085523 0.069101 0.104964 0.070736 0.092232 0.113521 0.087729 0.330745 0.242301 0.304900 0.247201 0.392578 0.127734 0.105900
467.000000 0.034335 0.053904 0.040845 0.042980 0.055382 0.047813 0.039134 0.041532 0.041070 0.044605 0.037637 0.042915 0.048303 0.039996 0.070743 0.075538 0.067421 0.087489 0.102601 0.181601 0.090437 0.085663 0.069534 0.104573 0.069853 0.091738 0.113847 0.088310 0.330332 0.248805 0.309633 0.248801 0.401251 0.128550 0.105600
470.000000 0.034206 0.053994 0.041183 0.042808 0.055413 0.047722 0.038849 0.041321 0.041100 0.044503 0.038347 0.043181 0.048487 0.040774 0.070952 0.075742 0.067623 0.087451 0.102850 0.182365 0.090398 0.086178 0.069675 0.104227 0.069934 0.091820 0.114413 0.089102 0.333037 0.254972 0.315953 0.251048 0.411076 0.129318 0.105300
473.000000 0.033981 0.054207 0.040924 0.042963 0.055288 0.048039 0.038973 0.041160 0.041277 0.044441 0.039078 0.043336 0.048143 0.040915 0.070941 0.076168 0.067479 0.087999 0.103219 0.183155 0.090492 0.086280 0.070140 0.104009 0.070272 0.092461 0.114379 0.089194 0.333582 0.260499 0.321472 0.253587 0.419818 0.130247 0.105100
476.000000 0.034265 0.054072 0.041189 0.043133 0.054912 0.047847 0.038655 0.041485 0.040404 0.044430 0.038833 0.043938 0.048204 0.040487 0.071342 0.075955 0.067432 0.088472 0.103201 0.183487 0.090513 0.086676 0.069230 0.103919 0.070311 0.092931 0.114683 0.088918 0.336131 0.267842 0.327498 0.255852 0.431110 0.131232 0.104800
478.000000 0.034217 0.053931 0.041383 0.042893 0.055159 0.047672 0.038855 0.042114 0.040572 0.044440 0.038784 0.044228 0.048070 0.040206 0.071298 0.076057 0.067254 0.088603 0.103802 0.183628 0.090934 0.087092 0.069053 0.103912 0.070453 0.092880 0.114508 0.088868 0.336204 0.270500 0.330863 0.256974 0.435773 0.131817 0.104700
481.000000 0.033943 0.054216 0.041382 0.042565 0.055463 0.047535 0.038957 0.042659 0.040782 0.044482 0.038790 0.044499 0.048028 0.039703 0.071193 0.076506 0.067084 0.089111 0.104485 0.183847 0.091281 0.087809 0.069155 0.103939 0.071159 0.093029 0.114782 0.089021 0.337221 0.274765 0.335354 0.258309 0.442748 0.132871 0.104600
484.000000 0.034208 0.054024 0.040962 0.042202 0.055549 0.047500 0.039057 0.042383 0.040288 0.044527 0.038975 0.043943 0.047561 0.039862 0.071308 0.076612 0.067067 0.089779 0.105101 0.185008 0.091819 0.087893 0.069127 0.104039 0.071693 0.092682 0.115024 0.089460 0.339884 0.281011 0.340032 0.261384 0.450965 0.134117 0.104400
487.000000 0.034445 0.053606 0.040839 0.042497 0.056053 0.047282 0.039600 0.041688 0.040760 0.044660 0.038921 0.043768 0.047431 0.040072 0.071826 0.077048 0.067330 0.090720 0.106498 0.186473 0.092808 0.088015 0.070285 0.104372 0.072245 0.092983 0.115757 0.089757 0.341644 0.286780 0.346016 0.264063 0.457821 0.135502 0.104300
490.000000 0.034750 0.053902 0.041020 0.042421 0.056359 0.047258 0.039790 0.041618 0.040808 0.044954 0.038804 0.043854 0.048323 0.040565 0.072517 0.077814 0.067670 0.091768 0.107867 0.188322 0.094177 0.088845 0.071001 0.105106 0.072726 0.093399 0.117729 0.090435 0.344365 0.292250 0.351202 0.266687 0.463891 0.136934 0.104300
493.000000 0.034894 0.054599 0.041176 0.042260 0.057338 0.048269 0.040877 0.042195 0.040909 0.045475 0.039273 0.044262 0.048403 0.041202 0.073696 0.079582 0.068669 0.093101 0.110388 0.191490 0.096764 0.090687 0.072626 0.106378 0.074414 0.094592 0.119188 0.091951 0.346265 0.298027 0.355737 0.269023 0.468492 0.138466 0.104200
496.000000 0.034847 0.054983 0.041638 0.042714 0.058467 0.048766 0.041969 0.042692 0.041103 0.046323 0.039168 0.044751 0.048577 0.041792 0.075273 0.081302 0.070085 0.095428 0.113595 0.194687 0.099917 0.093233 0.074194 0.108316 0.076260 0.096041 0.121377 0.094122 0.348537 0.303172 0.360927 0.272084 0.472863 0.140116 0.104200
499.000000 0.035115 0.055433 0.042001 0.043574 0.059735 0.049067 0.043137 0.042845 0.041724 0.047610 0.039199 0.045205 0.049121 0.042188 0.077634 0.083578 0.071796 0.098392 0.117449 0.199018 0.103954 0.096271 0.076872 0.111056 0.078488 0.097995 0.124442 0.096655 0.350960 0.308038 0.365150 0.274613 0.476148 0.141789 0.104200
502.000000 0.035684 0.056397 0.042419 0.044108 0.061620 0.049639 0.044452 0.043555 0.042592 0.049534 0.039667 0.046198 0.050426 0.042345 0.080514 0.086997 0.073734 0.101738 0.122208 0.203670 0.108681 0.100832 0.080332 0.114739 0.081814 0.101047 0.128559 0.099103 0.354194 0.313778 0.370582 0.277727 0.480789 0.143582 0.104200
505.000000 0.036868 0.058162 0.042819 0.044391 0.064605 0.050599 0.047154 0.044218 0.043632 0.052281 0.040956 0.047117 0.052551 0.043420 0.083995 0.091594 0.076508 0.105860 0.128702 0.209106 0.115002 0.105754 0.084424 0.119454 0.086416 0.104240 0.133447 0.102508 0.356704 0.318937 0.376059 0.280509 0.483622 0.145412 0.104100
508.000000 0.038300 0.060028 0.044029 0.045548 0.069046 0.051975 0.051019 0.045116 0.044926 0.056057 0.042260 0.048956 0.054638 0.045233 0.088617 0.096570 0.080440 0.111224 0.136702 0.215241 0.122496 0.111734 0.089015 0.125317 0.091608 0.108553 0.138476 0.107038 0.359342 0.323871 0.381396 0.283550 0.486556 0.147267 0.104100
510.000000 0.039345 0.061936 0.045286 0.046791 0.072758 0.053076 0.054319 0.045984 0.046718 0.059259 0.043442 0.050800 0.056571 0.046754 0.092086 0.100804 0.083647 0.115235 0.142696 0.219468 0.128187 0.116269 0.092865 0.129893 0.095788 0.111828 0.142757 0.110470 0.361331 0.327589 0.384409 0.286117 0.489135 0.148511 0.104000
513.000000 0.041683 0.065073 0.047821 0.049452 0.079318 0.056199 0.060072 0.047953 0.049985 0.065186 0.046085 0.054674 0.060748 0.049686 0.098345 0.107555 0.089325 0.121911 0.152316 0.226804 0.137551 0.123892 0.099261 0.137725 0.102825 0.117924 0.149875 0.116304 0.364395 0.332695 0.389506 0.288845 0.492194 0.150354 0.103900
516.000000 0.045224 0.069721 0.051110 0.053299 0.087472 0.060768 0.067147 0.051279 0.054726 0.072460 0.049955 0.059917 0.065950 0.053748 0.105258 0.115445 0.095792 0.129573 0.162831 0.234456 0.147537 0.133020 0.106646 0.146543 0.110733 0.124765 0.157865 0.122962 0.367117 0.337429 0.394251 0.291999 0.494935 0.152287 0.103800
519.000000 0.049637 0.076211 0.055316 0.057873 0.096584 0.066857 0.075205 0.054814 0.060001 0.080810 0.055248 0.066032 0.073085 0.058989 0.112190 0.124113 0.103149 0.137442 0.173565 0.242285 0.157805 0.142186 0.113975 0.155885 0.119360 0.131966 0.166590 0.130037 0.370329 0.342310 0.399110 0.295118 0.496983 0.154241 0.103700
522.000000 0.054568 0.083139 0.060481 0.063279 0.106863 0.073969 0.084271 0.059763 0.065639 0.089578 0.060929 0.073273 0.080814 0.065512 0.119260 0.132408 0.110496 0.145239 0.184514 0.249792 0.168188 0.151593 0.121046 0.165049 0.127512 0.139541 0.175122 0.137570 0.373523 0.347456 0.404290 0.298478 0.499164 0.156198 0.103700
525.000000 0.060300 0.090111 0.065791 0.068894 0.117393 0.081723 0.093435 0.064484 0.071502 0.097902 0.067011 0.080858 0.088700 0.072222 0.126317 0.140447 0.117322 0.152568 0.194781 0.256606 0.177946 0.159910 0.127441 0.173248 0.135303 0.146981 0.183024 0.144523 0.376401 0.352175 0.409071 0.301663 0.501297 0.158207 0.103600
528.000000 0.065688 0.096233 0.070827 0.074835 0.127065 0.088845 0.101751 0.069169 0.076761 0.105039 0.072622 0.087981 0.095785 0.078809 0.132502 0.147501 0.123268 0.159244 0.203591 0.262381 0.186196 0.167255 0.132872 0.179928 0.141843 0.153567 0.189662 0.150698 0.379686 0.357618 0.414746 0.305479 0.503485 0.160232 0.103500
531.000000 0.070224 0.101622 0.075040 0.080029 0.135169 0.094521 0.108595 0.073080 0.081323 0.110673 0.077147 0.093601 0.102093 0.084254 0.137275 0.153335 0.128140 0.164506 0.210658 0.266927 0.192665 0.173097 0.137436 0.184950 0.146870 0.158675 0.195068 0.155622 0.382483 0.362031 0.419166 0.308586 0.504735 0.162310 0.103500
534.000000 0.073501 0.105538 0.078208 0.084158 0.141454 0.099034 0.113845 0.076451 0.084476 0.114811 0.080427 0.097740 0.107320 0.088574 0.140705 0.157447 0.131760 0.168512 0.215938 0.270462 0.197358 0.177295 0.140598 0.188438 0.150393 0.162153 0.199199 0.159416 0.385635 0.367200 0.424370 0.312385 0.506708 0.164468 0.103400
537.000000 0.075756 0.108444 0.080132 0.086855 0.146403 0.102530 0.117850 0.079059 0.086622 0.117700 0.082534 0.101040 0.111097 0.091656 0.143001 0.160081 0.134142 0.171231 0.219973 0.273112 0.200686 0.180100 0.142324 0.190682 0.152557 0.164703 0.202118 0.162018 0.388973 0.372163 0.429829 0.315860 0.508889 0.166614 0.103400
540.000000 0.077161 0.110536 0.081534 0.088527 0.150227 0.105190 0.120956 0.080796 0.088021 0.119718 0.084143 0.103122 0.113838 0.093761 0.144269 0.161833 0.135600 0.172966 0.222997 0.275200 0.203144 0.181981 0.143178 0.192081 0.154013 0.166041 0.203978 0.163658 0.392075 0.377065 0.435159 0.319590 0.511829 0.168833 0.103300
543.000000 0.077879 0.112042 0.082750 0.089799 0.153187 0.107066 0.123221 0.082053 0.088916 0.121299 0.085468 0.104775 0.115982 0.095193 0.144899 0.163019 0.136463 0.174232 0.225141 0.276755 0.204942 0.183133 0.143774 0.193079 0.154876 0.167124 0.205201 0.164591 0.395397 0.381678 0.440004 0.323326 0.515279 0.171030 0.103200
546.000000 0.078695 0.113212 0.083688 0.091036 0.155675 0.108769 0.125177 0.082970 0.089847 0.122751 0.086448 0.106070 0.118205 0.096444 0.145587 0.163786 0.136957 0.175372 0.227003 0.278156 0.206458 0.184068 0.144245 0.193969 0.155473 0.167856 0.206362 0.165483 0.398520 0.386576 0.445005 0.327160 0.520029 0.173299 0.103200
549.000000 0.079335 0.114154 0.084374 0.092397 0.157971 0.110365 0.126825 0.083852 0.090751 0.124044 0.087361 0.107413 0.120146 0.097670 0.146074 0.164531 0.137437 0.176395 0.228569 0.279339 0.207649 0.184867 0.144812 0.194735 0.156052 0.168553 0.207209 0.166262 0.401639 0.390910 0.449924 0.330710 0.526162 0.175573 0.103100
551.000000 0.079638 0.114613 0.084612 0.092941 0.159153 0.110976 0.127649 0.084087 0.091118 0.124594 0.087819 0.107864 0.121042 0.098083 0.146197 0.164802 0.137556 0.176736 0.229372 0.279833 0.208180 0.185106 0.144828 0.194980 0.156262 0.168655 0.207551 0.166493 0.403650 0.394084 0.453437 0.333225 0.530410 0.177154 0.103100
554.000000 0.079242 0.114370 0.084332 0.092735 0.159695 0.110956 0.127921 0.083784 0.090693 0.124460 0.087506 0.107682 0.121106 0.098007 0.145602 0.164490 0.137171 0.176386 0.229626 0.280067 0.208199 0.184766 0.144322 0.194531 0.155626 0.168167 0.207167 0.166224 0.406864 0.398551 0.458256 0.337318 0.538322 0.179420 0.103100
557.000000 0.077894 0.112575 0.082937 0.091233 0.158513 0.109234 0.126756 0.082460 0.089039 0.122831 0.085831 0.106038 0.119463 0.096540 0.144078 0.162765 0.135550 0.175052 0.228456 0.279320 0.206920 0.182844 0.142772 0.192792 0.153749 0.166568 0.205605 0.164797 0.409867 0.402320 0.463198 0.341118 0.547213 0.181739 0.103000
560.000000 0.075367 0.109572 0.080473 0.088597 0.155766 0.106134 0.124278 0.080265 0.086255 0.119846 0.082917 0.102953 0.116441 0.093910 0.141502 0.159668 0.132609 0.172792 0.225992 0.277823 0.204471 0.179705 0.140203 0.189840 0.150610 0.163824 0.203058 0.162472 0.412927 0.406472 0.467966 0.345199 0.557556 0.184046 0.103000
563.000000 0.072040 0.105759 0.077282 0.085163 0.152122 0.102259 0.120922 0.077420 0.082871 0.115838 0.079548 0.098934 0.112485 0.090326 0.138058 0.155878 0.129095 0.169848 0.222672 0.275779 0.201197 0.175910 0.137041 0.185922 0.146808 0.160245 0.199707 0.159268 0.416032 0.411126 0.473050 0.349391 0.568144 0.186404 0.102900
566.000000 0.068266 0.101457 0.073775 0.081253 0.147665 0.097660 0.117017 0.074205 0.079105 0.111003 0.075673 0.094379 0.107786 0.086213 0.134072 0.151482 0.124972 0.166243 0.218845 0.273237 0.197397 0.171684 0.133386 0.181186 0.142384 0.156224 0.195804 0.155588 0.419244 0.415227 0.478220 0.353513 0.578193 0.188673 0.102900
569.000000 0.064350 0.096597 0.070041 0.077115 0.142521 0.092606 0.112636 0.070586 0.075106 0.105563 0.071612 0.089413 0.102535 0.081650 0.129592 0.146701 0.120485 0.162190 0.214390 0.270237 0.193049 0.166682 0.129432 0.175847 0.137651 0.151809 0.191433 0.151350 0.422105 0.419238 0.482723 0.357474 0.587626 0.190871 0.102800
572.000000 0.060254 0.091696 0.066460 0.072924 0.136965 0.087278 0.107811 0.067031 0.071071 0.100039 0.067549 0.084276 0.097131 0.076966 0.125060 0.141691 0.115962 0.157788 0.209436 0.267038 0.188236 0.161529 0.125158 0.170376 0.132812 0.147116 0.186867 0.146908 0.425230 0.423617 0.487684 0.361915 0.596462 0.193034 0.102800
575.000000 0.056804 0.087286 0.063245 0.069077 0.131783 0.082623 0.103317 0.063954 0.067221 0.095002 0.063817 0.079666 0.091973 0.072612 0.120985 0.137060 0.111818 0.153589 0.204635 0.263981 0.183532 0.156553 0.121084 0.165298 0.128123 0.142824 0.182439 0.142580 0.428116 0.427938 0.492233 0.365937 0.603842 0.195076 0.102800
578.000000 0.053971 0.083737 0.060719 0.065864 0.127333 0.078736 0.099433 0.061302 0.064382 0.090748 0.060682 0.075900 0.087628 0.069112 0.117502 0.133050 0.108315 0.149792 0.200395 0.261217 0.179342 0.152262 0.117776 0.160898 0.123993 0.139129 0.178638 0.138978 0.431173 0.432168 0.496586 0.370149 0.609742 0.196993 0.102700
581.000000 0.051793 0.080894 0.058871 0.063363 0.123741 0.075655 0.096297 0.059410 0.061934 0.087241 0.058361 0.072968 0.084143 0.066381 0.114644 0.129647 0.105538 0.146858 0.196827 0.258778 0.175866 0.148601 0.114952 0.157143 0.120568 0.136097 0.175446 0.136123 0.434011 0.436506 0.501772 0.374257 0.614802 0.198862 0.102700
584.000000 0.049920 0.078591 0.057003 0.061377 0.120841 0.073251 0.093779 0.057897 0.059889 0.084307 0.056571 0.070477 0.081221 0.064303 0.112078 0.126758 0.102780 0.144357 0.193800 0.256860 0.172935 0.145522 0.112551 0.153878 0.117840 0.133381 0.172597 0.133770 0.436927 0.441244 0.506065 0.378582 0.619249 0.200603 0.102700
587.000000 0.048546 0.076790 0.055539 0.059874 0.118507 0.071215 0.091682 0.056595 0.058405 0.081821 0.054916 0.068299 0.078870 0.062369 0.109993 0.124447 0.100396 0.142277 0.191284 0.255244 0.170420 0.142795 0.110443 0.150982 0.115483 0.130875 0.170086 0.131587 0.439557 0.445237 0.510286 0.382527 0.622077 0.202307 0.102700
590.000000 0.047386 0.075418 0.054421 0.058577 0.116584 0.069760 0.089975 0.055241 0.057421 0.079764 0.053403 0.066710 0.077045 0.060756 0.108093 0.122606 0.098495 0.140337 0.189093 0.254022 0.168258 0.140438 0.108766 0.148465 0.113346 0.128939 0.168027 0.129760 0.442285 0.450383 0.515008 0.387059 0.625123 0.203946 0.102600
